step,tconv,GP2_s1_dCL,GP2_s1_dCD,GP2_s1_dCMz,GP2_s1_dCDp,GP2_s1_dCDv,GP2_s2_dCL,GP2_s2_dCD,GP2_s2_dCMz,GP2_s2_dCDp,GP2_s2_dCDv,NN2_s1_dCL,NN2_s1_dCD,NN2_s1_dCMz,NN2_s1_dCDp,NN2_s1_dCDv,NN2_s2_dCL,NN2_s2_dCD,NN2_s2_dCMz,NN2_s2_dCDp,NN2_s2_dCDv
366,3.660000000000e-02,4.451900000000e-05,-7.607427000000e-06,1.007924000000e-04,-6.682500000000e-06,-9.317900000000e-07,3.902570000000e-05,6.747355000000e-05,-5.278516000000e-05,6.852500000000e-05,-1.053100000000e-06,-2.158090000000e-05,-8.996588000000e-06,9.354685000000e-05,-8.072400000000e-06,-9.305900000000e-07,2.104380000000e-05,5.677744000000e-05,-4.870840000000e-05,5.785200000000e-05,-1.074400000000e-06
367,3.670000000000e-02,4.781530000000e-05,2.728156000000e-05,7.224699000000e-05,2.820700000000e-05,-9.377000000000e-07,2.779800000000e-06,5.825691000000e-05,-1.125192000000e-04,5.932500000000e-05,-1.064200000000e-06,-1.958300000000e-06,2.450378000000e-05,7.337229000000e-05,2.542900000000e-05,-9.367500000000e-07,-1.161840000000e-05,4.686816000000e-05,-1.100568000000e-04,4.795500000000e-05,-1.084500000000e-06
368,3.680000000000e-02,3.760990000000e-05,6.427014000000e-05,2.489716000000e-05,6.521000000000e-05,-9.484300000000e-07,-7.520720000000e-05,2.722033000000e-05,-1.584050000000e-04,2.830400000000e-05,-1.075000000000e-06,2.296660000000e-05,6.293307000000e-05,3.418428000000e-05,6.387200000000e-05,-9.477600000000e-07,-7.953280000000e-05,2.218583000000e-05,-1.563143000000e-04,2.328700000000e-05,-1.094400000000e-06
369,3.690000000000e-02,2.582740000000e-05,7.452447000000e-05,-2.345182000000e-05,7.548100000000e-05,-9.569700000000e-07,-1.810735000000e-04,-1.208747000000e-05,-1.858651000000e-04,-1.099700000000e-05,-1.083500000000e-06,3.890750000000e-05,7.425958000000e-05,-1.259405000000e-05,7.521500000000e-05,-9.562900000000e-07,-1.718846000000e-04,-8.069493000000e-06,-1.833203000000e-04,-6.961300000000e-06,-1.102800000000e-06
370,3.700000000000e-02,6.253310000000e-05,4.519277000000e-05,-2.411465000000e-05,4.616600000000e-05,-9.603500000000e-07,-3.074979000000e-04,-5.637527000000e-05,-2.147919000000e-04,-5.527200000000e-05,-1.088100000000e-06,8.773530000000e-05,4.998231000000e-05,-1.616337000000e-05,5.095100000000e-05,-9.590700000000e-07,-2.772096000000e-04,-4.111347000000e-05,-2.038985000000e-04,-3.999400000000e-05,-1.107800000000e-06
371,3.710000000000e-02,2.209310000000e-05,4.676700000000e-07,-2.526990000000e-05,1.437400000000e-06,-9.596300000000e-07,-3.641251000000e-04,-5.907579000000e-05,-2.058689000000e-04,-5.799100000000e-05,-1.086600000000e-06,4.929130000000e-05,-4.011212000000e-06,-1.986117000000e-05,-3.039000000000e-06,-9.590400000000e-07,-3.538438000000e-04,-5.137363000000e-05,-1.987199000000e-04,-5.026600000000e-05,-1.107700000000e-06
372,3.720000000000e-02,9.316560000000e-05,-1.394027000000e-05,3.933357000000e-05,-1.297500000000e-05,-9.642700000000e-07,-3.826015000000e-04,-6.721693000000e-05,-1.753230000000e-04,-6.612100000000e-05,-1.091300000000e-06,1.124430000000e-04,-2.383565000000e-05,4.105636000000e-05,-2.286900000000e-05,-9.653200000000e-07,-3.867201000000e-04,-5.649990000000e-05,-1.689252000000e-04,-5.538500000000e-05,-1.112700000000e-06
373,3.730000000000e-02,1.796126000000e-04,2.938429000000e-06,1.043532000000e-04,3.902900000000e-06,-9.723500000000e-07,-3.535006000000e-04,-5.925998000000e-05,-1.334364000000e-04,-5.816900000000e-05,-1.096400000000e-06,1.727605000000e-04,-3.873282000000e-06,1.019361000000e-04,-2.910300000000e-06,-9.724100000000e-07,-3.728238000000e-04,-5.012698000000e-05,-1.305965000000e-04,-4.901300000000e-05,-1.117300000000e-06
374,3.740000000000e-02,2.303602000000e-04,4.507330000000e-05,1.363108000000e-04,4.604200000000e-05,-9.797500000000e-07,-2.359964000000e-04,-2.567010000000e-05,-6.847671000000e-05,-2.457600000000e-05,-1.103100000000e-06,2.171727000000e-04,4.205230000000e-05,1.361224000000e-04,4.301900000000e-05,-9.786900000000e-07,-2.712847000000e-04,-2.449652000000e-05,-7.014472000000e-05,-2.337900000000e-05,-1.123800000000e-06
375,3.750000000000e-02,2.475289000000e-04,8.903414000000e-05,1.191471000000e-04,9.001300000000e-05,-9.894700000000e-07,-9.870740000000e-05,1.735222000000e-05,-1.750968000000e-05,1.845100000000e-05,-1.109300000000e-06,2.501784000000e-04,9.469499000000e-05,1.270996000000e-04,9.566900000000e-05,-9.881800000000e-07,-1.480759000000e-04,1.318601000000e-05,-2.768433000000e-05,1.430600000000e-05,-1.130500000000e-06
376,3.760000000000e-02,2.418688000000e-04,9.574383000000e-05,6.443342000000e-05,9.674600000000e-05,-1.001300000000e-06,-1.066700000000e-06,4.491038000000e-05,-9.236310000000e-07,4.602300000000e-05,-1.116600000000e-06,2.682147000000e-04,1.124359000000e-04,8.640140000000e-05,1.134400000000e-04,-1.000600000000e-06,-4.962790000000e-05,3.978818000000e-05,-1.605327000000e-05,4.092300000000e-05,-1.139100000000e-06
377,3.770000000000e-02,1.942654000000e-04,6.836389000000e-05,-4.359510000000e-06,6.938300000000e-05,-1.011400000000e-06,2.845380000000e-05,5.705109000000e-05,-2.402196000000e-05,5.817200000000e-05,-1.124200000000e-06,2.366701000000e-04,9.079616000000e-05,2.563399000000e-05,9.181400000000e-05,-1.012200000000e-06,-8.228400000000e-06,5.530815000000e-05,-3.991964000000e-05,5.645200000000e-05,-1.148200000000e-06
378,3.780000000000e-02,1.203963000000e-04,1.674517000000e-05,-4.878278000000e-05,1.777800000000e-05,-1.020300000000e-06,1.768740000000e-05,4.902855000000e-05,-6.099022000000e-05,5.016600000000e-05,-1.133000000000e-06,1.660673000000e-04,3.701981000000e-05,-2.453236000000e-05,3.805500000000e-05,-1.022600000000e-06,-9.962800000000e-06,4.881224000000e-05,-7.770845000000e-05,4.997500000000e-05,-1.157700000000e-06
379,3.790000000000e-02,3.740890000000e-05,-2.850524000000e-05,-6.263890000000e-05,-2.747300000000e-05,-1.024900000000e-06,-1.381860000000e-05,2.619682000000e-05,-9.278594000000e-05,2.734500000000e-05,-1.141900000000e-06,7.551570000000e-05,-1.595559000000e-05,-5.295137000000e-05,-1.491900000000e-05,-1.028300000000e-06,-4.237660000000e-05,2.199356000000e-05,-1.121373000000e-04,2.316700000000e-05,-1.166200000000e-06
380,3.800000000000e-02,-4.965910000000e-05,-3.888882000000e-05,-7.497404000000e-05,-3.786100000000e-05,-1.027900000000e-06,-5.063890000000e-05,2.321753000000e-06,-1.096995000000e-04,3.471700000000e-06,-1.143600000000e-06,-1.161490000000e-05,-3.014625000000e-05,-6.729269000000e-05,-2.911600000000e-05,-1.032200000000e-06,-6.372190000000e-05,-5.341437000000e-06,-1.152105000000e-04,-4.167800000000e-06,-1.166700000000e-06
381,3.810000000000e-02,-7.094980000000e-05,-2.465461000000e-05,-6.598695000000e-05,-2.363500000000e-05,-1.030200000000e-06,-2.317920000000e-05,-1.971906000000e-05,-7.828189000000e-05,-1.857000000000e-05,-1.144000000000e-06,-4.979920000000e-05,-2.332843000000e-05,-6.526401000000e-05,-2.229900000000e-05,-1.035400000000e-06,-6.729660000000e-05,-3.957079000000e-05,-1.016838000000e-04,-3.839500000000e-05,-1.167300000000e-06
382,3.820000000000e-02,-8.168870000000e-05,3.028238000000e-05,-6.635615000000e-05,3.130500000000e-05,-1.035900000000e-06,-2.947600000000e-06,-2.712654000000e-05,-3.111518000000e-05,-2.597900000000e-05,-1.147800000000e-06,-8.693670000000e-05,2.533668000000e-05,-7.336019000000e-05,2.636600000000e-05,-1.042700000000e-06,-6.639810000000e-05,-4.887866000000e-05,-6.611022000000e-05,-4.771000000000e-05,-1.170900000000e-06
383,3.830000000000e-02,-7.985690000000e-05,4.879272000000e-05,-8.321715000000e-05,4.983700000000e-05,-1.044700000000e-06,7.588100000000e-06,-2.869013000000e-05,2.087313000000e-05,-2.754300000000e-05,-1.148000000000e-06,-1.067110000000e-04,4.081367000000e-05,-9.462708000000e-05,4.186500000000e-05,-1.051800000000e-06,-4.894320000000e-05,-3.595201000000e-05,-3.993720000000e-07,-3.478600000000e-05,-1.169500000000e-06
384,3.840000000000e-02,-7.295720000000e-05,4.021781000000e-05,-8.338482000000e-05,4.127000000000e-05,-1.050300000000e-06,7.047100000000e-06,-9.066559000000e-06,6.552560000000e-05,-7.924200000000e-06,-1.150400000000e-06,-1.230747000000e-04,2.878205000000e-05,-9.716857000000e-05,2.984000000000e-05,-1.056100000000e-06,-5.409050000000e-05,-5.275009000000e-06,5.866564000000e-05,-4.114400000000e-06,-1.170500000000e-06
385,3.850000000000e-02,-9.986850000000e-05,1.397406000000e-05,-6.899561000000e-05,1.503300000000e-05,-1.054800000000e-06,1.074260000000e-05,2.102083000000e-05,9.544147000000e-05,2.216500000000e-05,-1.153300000000e-06,-1.577310000000e-04,1.721196000000e-06,-8.574752000000e-05,2.784500000000e-06,-1.059100000000e-06,-5.363080000000e-05,3.004076000000e-05,9.387022000000e-05,3.120400000000e-05,-1.173500000000e-06
386,3.860000000000e-02,-1.312058000000e-04,-4.019614000000e-06,-5.193554000000e-05,-2.958000000000e-06,-1.058400000000e-06,3.816950000000e-05,5.526498000000e-05,1.070476000000e-04,5.642000000000e-05,-1.160800000000e-06,-1.840617000000e-04,-1.558907000000e-05,-7.418425000000e-05,-1.452400000000e-05,-1.061800000000e-06,-1.911780000000e-05,6.616336000000e-05,1.024142000000e-04,6.734000000000e-05,-1.182500000000e-06
387,3.870000000000e-02,-1.477890000000e-04,-6.348813000000e-06,-5.221856000000e-05,-5.287300000000e-06,-1.065900000000e-06,6.493180000000e-05,7.451314000000e-05,8.800473000000e-05,7.567900000000e-05,-1.170200000000e-06,-1.964868000000e-04,-1.893777000000e-05,-7.840195000000e-05,-1.787300000000e-05,-1.068300000000e-06,1.817290000000e-05,8.395209000000e-05,7.715342000000e-05,8.514200000000e-05,-1.193500000000e-06
388,3.880000000000e-02,-1.647298000000e-04,-6.385962000000e-06,-7.622237000000e-05,-5.310200000000e-06,-1.073200000000e-06,5.717400000000e-05,6.082768000000e-05,3.905475000000e-05,6.201600000000e-05,-1.178800000000e-06,-2.070745000000e-04,-2.009455000000e-05,-9.965946000000e-05,-1.901700000000e-05,-1.074500000000e-06,1.903270000000e-05,6.625757000000e-05,2.221579000000e-05,6.747100000000e-05,-1.203600000000e-06
389,3.890000000000e-02,-1.984903000000e-04,-1.271914000000e-05,-1.115467000000e-04,-1.164100000000e-05,-1.079200000000e-06,7.164800000000e-06,2.321904000000e-05,-2.330148000000e-05,2.441300000000e-05,-1.186900000000e-06,-2.255222000000e-04,-2.346932000000e-05,-1.259718000000e-04,-2.239200000000e-05,-1.079900000000e-06,-2.192660000000e-05,2.326380000000e-05,-4.383844000000e-05,2.448600000000e-05,-1.212800000000e-06
390,3.900000000000e-02,-2.136869000000e-04,-2.689237000000e-05,-1.388526000000e-04,-2.581600000000e-05,-1.073400000000e-06,-9.764010000000e-05,-3.417932000000e-05,-9.548309000000e-05,-3.297200000000e-05,-1.188700000000e-06,-2.201140000000e-04,-2.669019000000e-05,-1.404741000000e-04,-2.561800000000e-05,-1.073500000000e-06,-1.131925000000e-04,-3.101689000000e-05,-1.044511000000e-04,-2.978900000000e-05,-1.213600000000e-06
391,3.910000000000e-02,-2.126045000000e-04,-3.043737000000e-05,-1.147644000000e-04,-2.938400000000e-05,-1.054500000000e-06,-1.191307000000e-04,-4.853957000000e-05,-7.176229000000e-05,-4.735400000000e-05,-1.186800000000e-06,-2.227753000000e-04,-3.036405000000e-05,-1.152350000000e-04,-2.930800000000e-05,-1.055400000000e-06,-1.356584000000e-04,-5.203564000000e-05,-8.455132000000e-05,-5.082200000000e-05,-1.212100000000e-06
392,3.920000000000e-02,-1.762716000000e-04,-2.549952000000e-05,-5.203151000000e-05,-2.445600000000e-05,-1.049800000000e-06,-1.557796000000e-04,-3.099316000000e-05,-3.331715000000e-05,-2.981200000000e-05,-1.190000000000e-06,-1.902728000000e-04,-3.220249000000e-05,-6.080441000000e-05,-3.115500000000e-05,-1.051700000000e-06,-1.666351000000e-04,-4.215586000000e-05,-5.271704000000e-05,-4.094500000000e-05,-1.216200000000e-06
393,3.930000000000e-02,-7.444400000000e-05,2.302745000000e-06,2.096228000000e-05,3.348000000000e-06,-1.050800000000e-06,-1.177750000000e-04,5.805414000000e-06,3.339660000000e-05,6.992700000000e-06,-1.194800000000e-06,-8.933230000000e-05,-7.316521000000e-06,3.697943000000e-06,-6.269600000000e-06,-1.053000000000e-06,-1.554319000000e-04,-1.719970000000e-05,7.171484000000e-06,-1.598500000000e-05,-1.219900000000e-06
394,3.940000000000e-02,4.837110000000e-05,2.188236000000e-05,5.915402000000e-05,2.293100000000e-05,-1.053800000000e-06,-4.638580000000e-05,3.899154000000e-05,8.314546000000e-05,4.018200000000e-05,-1.200000000000e-06,2.945300000000e-05,1.793184000000e-05,3.952080000000e-05,1.898000000000e-05,-1.056500000000e-06,-1.122257000000e-04,1.586767000000e-05,5.978503000000e-05,1.708000000000e-05,-1.223400000000e-06
395,3.950000000000e-02,1.683089000000e-04,2.466300000000e-05,6.409689000000e-05,2.572600000000e-05,-1.060500000000e-06,4.014000000000e-05,5.687440000000e-05,1.044001000000e-04,5.808200000000e-05,-1.206500000000e-06,1.461745000000e-04,2.834163000000e-05,5.243693000000e-05,2.940600000000e-05,-1.063200000000e-06,-3.296390000000e-05,4.223674000000e-05,9.338162000000e-05,4.346500000000e-05,-1.229200000000e-06
396,3.960000000000e-02,2.387965000000e-04,1.921450000000e-05,5.492243000000e-05,2.027900000000e-05,-1.065400000000e-06,1.127593000000e-04,4.698916000000e-05,9.388006000000e-05,4.820700000000e-05,-1.213900000000e-06,2.197879000000e-04,2.900978000000e-05,5.204310000000e-05,3.007700000000e-05,-1.069300000000e-06,4.535510000000e-05,4.313247000000e-05,9.354521000000e-05,4.437100000000e-05,-1.237600000000e-06
397,3.970000000000e-02,2.402305000000e-04,2.457195000000e-05,4.582948000000e-05,2.563900000000e-05,-1.070200000000e-06,1.338092000000e-04,2.499132000000e-05,5.486999000000e-05,2.622100000000e-05,-1.222800000000e-06,2.258895000000e-04,3.818427000000e-05,4.491986000000e-05,3.925600000000e-05,-1.076100000000e-06,7.524090000000e-05,3.095377000000e-05,5.555003000000e-05,3.220500000000e-05,-1.247800000000e-06
398,3.980000000000e-02,2.009552000000e-04,3.629205000000e-05,4.697844000000e-05,3.736600000000e-05,-1.077800000000e-06,1.053096000000e-04,-1.882934000000e-06,7.167603000000e-06,-6.467300000000e-07,-1.230900000000e-06,1.854006000000e-04,4.843741000000e-05,4.003266000000e-05,4.952100000000e-05,-1.085200000000e-06,5.603200000000e-05,1.014744000000e-05,2.625934000000e-06,1.141000000000e-05,-1.256800000000e-06
399,3.990000000000e-02,1.381927000000e-04,5.317419000000e-05,4.700715000000e-05,5.425300000000e-05,-1.085300000000e-06,3.835160000000e-05,-1.628287000000e-05,-4.208682000000e-05,-1.504600000000e-05,-1.237300000000e-06,1.152475000000e-04,5.797005000000e-05,2.968424000000e-05,5.905900000000e-05,-1.093500000000e-06,-3.183000000000e-06,-3.626086000000e-06,-5.288365000000e-05,-2.363200000000e-06,-1.263400000000e-06
