step,tconv,GP2_s1_dCL,GP2_s1_dCD,GP2_s1_dCMz,GP2_s1_dCDp,GP2_s1_dCDv,GP2_s2_dCL,GP2_s2_dCD,GP2_s2_dCMz,GP2_s2_dCDp,GP2_s2_dCDv,NN2_s1_dCL,NN2_s1_dCD,NN2_s1_dCMz,NN2_s1_dCDp,NN2_s1_dCDv,NN2_s2_dCL,NN2_s2_dCD,NN2_s2_dCMz,NN2_s2_dCDp,NN2_s2_dCDv
368,3.680000000000e-02,-1.703741000000e-04,4.794806000000e-05,-5.933153000000e-05,4.918600000000e-05,-1.242300000000e-06,-7.467270000000e-05,4.123956000000e-05,-1.406087000000e-04,4.264100000000e-05,-1.390900000000e-06,-1.866926000000e-04,4.594617000000e-05,-6.153504000000e-05,4.718900000000e-05,-1.246300000000e-06,-9.207970000000e-05,3.376681000000e-05,-1.460088000000e-04,3.520000000000e-05,-1.424400000000e-06
369,3.690000000000e-02,-1.876443000000e-04,4.863122000000e-05,-1.044330000000e-04,4.987900000000e-05,-1.250400000000e-06,-1.759051000000e-04,-5.385695000000e-06,-1.867625000000e-04,-3.981700000000e-06,-1.397800000000e-06,-1.807100000000e-04,4.644693000000e-05,-1.060624000000e-04,4.769800000000e-05,-1.254400000000e-06,-1.798090000000e-04,-3.726573000000e-06,-1.905257000000e-04,-2.291400000000e-06,-1.431300000000e-06
370,3.700000000000e-02,-1.706685000000e-04,1.203907000000e-05,-1.090496000000e-04,1.330600000000e-05,-1.253100000000e-06,-3.032792000000e-04,-5.529086000000e-05,-2.217760000000e-04,-5.387600000000e-05,-1.399600000000e-06,-1.531110000000e-04,1.386729000000e-05,-1.092270000000e-04,1.513500000000e-05,-1.256400000000e-06,-2.991560000000e-04,-4.331682000000e-05,-2.213455000000e-04,-4.187100000000e-05,-1.433800000000e-06
371,3.710000000000e-02,-1.868089000000e-04,-2.578494000000e-05,-8.831916000000e-05,-2.453000000000e-05,-1.250900000000e-06,-3.738205000000e-04,-5.970808000000e-05,-2.100844000000e-04,-5.832000000000e-05,-1.394000000000e-06,-1.717046000000e-04,-3.249530000000e-05,-8.665274000000e-05,-3.123400000000e-05,-1.254900000000e-06,-3.788971000000e-04,-5.424946000000e-05,-2.090359000000e-04,-5.282500000000e-05,-1.429500000000e-06
372,3.720000000000e-02,-1.135636000000e-04,-3.097384000000e-05,-1.695730000000e-05,-2.972700000000e-05,-1.254200000000e-06,-4.038492000000e-04,-6.349749000000e-05,-1.780506000000e-04,-6.210400000000e-05,-1.396100000000e-06,-1.055341000000e-04,-4.191121000000e-05,-1.177215000000e-05,-4.065800000000e-05,-1.259800000000e-06,-4.174952000000e-04,-5.441515000000e-05,-1.752308000000e-04,-5.298700000000e-05,-1.432000000000e-06
373,3.730000000000e-02,-1.442120000000e-05,-5.482140000000e-06,5.940400000000e-05,-4.231800000000e-06,-1.261500000000e-06,-3.819265000000e-04,-5.529118000000e-05,-1.330299000000e-04,-5.389900000000e-05,-1.398900000000e-06,-3.297220000000e-05,-1.303534000000e-05,6.428270000000e-05,-1.178100000000e-05,-1.265900000000e-06,-4.074584000000e-04,-4.708127000000e-05,-1.321145000000e-04,-4.565200000000e-05,-1.434400000000e-06
374,3.740000000000e-02,4.699430000000e-05,4.692023000000e-05,9.537953000000e-05,4.816700000000e-05,-1.268700000000e-06,-2.876228000000e-04,-2.369181000000e-05,-7.946055000000e-05,-2.230200000000e-05,-1.403600000000e-06,2.189320000000e-05,4.312432000000e-05,1.016981000000e-04,4.437400000000e-05,-1.272000000000e-06,-3.266580000000e-04,-2.300134000000e-05,-8.214125000000e-05,-2.157400000000e-05,-1.439000000000e-06
375,3.750000000000e-02,8.943580000000e-05,9.092710000000e-05,8.714916000000e-05,9.219800000000e-05,-1.279800000000e-06,-1.740893000000e-04,7.386239000000e-06,-4.041699000000e-05,8.787500000000e-06,-1.409000000000e-06,8.151400000000e-05,9.555418000000e-05,9.712560000000e-05,9.682500000000e-05,-1.283100000000e-06,-2.270551000000e-04,2.610941000000e-06,-5.180786000000e-05,4.049700000000e-06,-1.445200000000e-06
376,3.760000000000e-02,1.079026000000e-04,1.011497000000e-04,3.766962000000e-05,1.024400000000e-04,-1.291300000000e-06,-1.052576000000e-04,2.969407000000e-05,-3.466803000000e-05,3.110000000000e-05,-1.414000000000e-06,1.272187000000e-04,1.169679000000e-04,5.562538000000e-05,1.182500000000e-04,-1.295300000000e-06,-1.598466000000e-04,2.371543000000e-05,-5.231801000000e-05,2.516000000000e-05,-1.451700000000e-06
377,3.770000000000e-02,8.126680000000e-05,6.347521000000e-05,-2.963192000000e-05,6.478900000000e-05,-1.302700000000e-06,-1.004721000000e-04,3.311625000000e-05,-6.088460000000e-05,3.453600000000e-05,-1.420100000000e-06,1.219473000000e-04,8.558548000000e-05,-8.382855000000e-06,8.690500000000e-05,-1.308300000000e-06,-1.462162000000e-04,3.004678000000e-05,-8.061904000000e-05,3.150500000000e-05,-1.459500000000e-06
378,3.780000000000e-02,1.379320000000e-05,9.224540000000e-06,-7.954732000000e-05,1.054600000000e-05,-1.310800000000e-06,-1.394452000000e-04,2.735901000000e-05,-1.027450000000e-04,2.878500000000e-05,-1.425100000000e-06,6.285620000000e-05,3.027658000000e-05,-6.567319000000e-05,3.160500000000e-05,-1.318100000000e-06,-1.769436000000e-04,2.573167000000e-05,-1.232864000000e-04,2.719800000000e-05,-1.465200000000e-06
379,3.790000000000e-02,-7.847840000000e-05,-4.443915000000e-05,-1.037522000000e-04,-4.311600000000e-05,-1.316600000000e-06,-1.988645000000e-04,5.463714000000e-06,-1.464487000000e-04,6.898800000000e-06,-1.431400000000e-06,-3.417530000000e-05,-3.020794000000e-05,-1.028314000000e-04,-2.887300000000e-05,-1.325200000000e-06,-2.336208000000e-04,2.272640000000e-07,-1.674148000000e-04,1.704000000000e-06,-1.471200000000e-06
380,3.800000000000e-02,-1.599877000000e-04,-5.429449000000e-05,-1.106778000000e-04,-5.297900000000e-05,-1.317700000000e-06,-2.343028000000e-04,-1.188609000000e-05,-1.700069000000e-04,-1.045500000000e-05,-1.429400000000e-06,-1.236557000000e-04,-4.525916000000e-05,-1.099599000000e-04,-4.393500000000e-05,-1.327000000000e-06,-2.514373000000e-04,-2.081744000000e-05,-1.763748000000e-04,-1.934700000000e-05,-1.468400000000e-06
381,3.810000000000e-02,-2.005097000000e-04,-3.827090000000e-05,-9.439825000000e-05,-3.697000000000e-05,-1.319200000000e-06,-2.313440000000e-04,-3.233073000000e-05,-1.639912000000e-04,-3.090400000000e-05,-1.427900000000e-06,-1.808669000000e-04,-3.668206000000e-05,-9.705029000000e-05,-3.536800000000e-05,-1.329600000000e-06,-2.669934000000e-04,-5.194154000000e-05,-1.839892000000e-04,-5.047200000000e-05,-1.467800000000e-06
382,3.820000000000e-02,-2.146179000000e-04,2.019769000000e-05,-7.993435000000e-05,2.150600000000e-05,-1.322800000000e-06,-2.049115000000e-04,-4.054674000000e-05,-1.266761000000e-04,-3.911800000000e-05,-1.428700000000e-06,-2.247116000000e-04,1.463452000000e-05,-8.730409000000e-05,1.595500000000e-05,-1.334900000000e-06,-2.539286000000e-04,-6.150383000000e-05,-1.565212000000e-04,-6.003700000000e-05,-1.468800000000e-06
383,3.830000000000e-02,-2.157381000000e-04,4.774441000000e-05,-8.849457000000e-05,4.906800000000e-05,-1.331900000000e-06,-1.800003000000e-04,-4.065614000000e-05,-7.792916000000e-05,-3.923400000000e-05,-1.427500000000e-06,-2.499395000000e-04,3.778812000000e-05,-9.729039000000e-05,3.912500000000e-05,-1.344300000000e-06,-2.232332000000e-04,-4.761937000000e-05,-9.591367000000e-05,-4.616200000000e-05,-1.466200000000e-06
384,3.840000000000e-02,-2.032708000000e-04,4.288367000000e-05,-8.580229000000e-05,4.422300000000e-05,-1.337300000000e-06,-1.739612000000e-04,-2.653844000000e-05,-3.358245000000e-05,-2.511700000000e-05,-1.427400000000e-06,-2.593001000000e-04,2.891383000000e-05,-9.401822000000e-05,3.026500000000e-05,-1.348300000000e-06,-2.265347000000e-04,-2.312481000000e-05,-3.966449000000e-05,-2.166700000000e-05,-1.464700000000e-06
385,3.850000000000e-02,-2.177357000000e-04,2.298273000000e-05,-7.345058000000e-05,2.432400000000e-05,-1.343200000000e-06,-1.802152000000e-04,2.234256000000e-06,-5.372454000000e-06,3.651200000000e-06,-1.428700000000e-06,-2.774778000000e-04,8.552431000000e-06,-8.266821000000e-05,9.903500000000e-06,-1.352500000000e-06,-2.419799000000e-04,1.056570000000e-05,-7.802444000000e-06,1.201800000000e-05,-1.466000000000e-06
386,3.860000000000e-02,-2.364259000000e-04,-1.347860000000e-06,-6.199271000000e-05,5.213200000000e-09,-1.348400000000e-06,-1.785022000000e-04,2.935656000000e-05,1.115778000000e-06,3.078400000000e-05,-1.433700000000e-06,-2.870519000000e-04,-1.419830000000e-05,-7.663117000000e-05,-1.283700000000e-05,-1.356700000000e-06,-2.369796000000e-04,3.994365000000e-05,-3.642410000000e-06,4.140900000000e-05,-1.472600000000e-06
387,3.870000000000e-02,-2.416825000000e-04,-5.110880000000e-06,-6.218430000000e-05,-3.762600000000e-06,-1.357300000000e-06,-1.776544000000e-04,4.947437000000e-05,-1.788634000000e-05,5.090600000000e-05,-1.440700000000e-06,-2.858088000000e-04,-1.789346000000e-05,-8.289104000000e-05,-1.653800000000e-05,-1.364300000000e-06,-2.261105000000e-04,5.953581000000e-05,-2.626495000000e-05,6.100900000000e-05,-1.481500000000e-06
388,3.880000000000e-02,-2.552325000000e-04,-1.451120000000e-05,-8.219787000000e-05,-1.314600000000e-05,-1.364600000000e-06,-1.951642000000e-04,3.402890000000e-05,-5.516632000000e-05,3.548100000000e-05,-1.447100000000e-06,-2.927843000000e-04,-2.784751000000e-05,-1.038333000000e-04,-2.647700000000e-05,-1.370500000000e-06,-2.339198000000e-04,4.048823000000e-05,-6.734335000000e-05,4.198300000000e-05,-1.489400000000e-06
389,3.890000000000e-02,-2.858529000000e-04,-1.918652000000e-05,-1.063783000000e-04,-1.782200000000e-05,-1.369500000000e-06,-2.295438000000e-04,2.945667000000e-06,-9.056783000000e-05,4.402700000000e-06,-1.452400000000e-06,-3.093023000000e-04,-2.928347000000e-05,-1.228255000000e-04,-2.791500000000e-05,-1.374700000000e-06,-2.585635000000e-04,3.642707000000e-06,-1.062156000000e-04,5.144100000000e-06,-1.495800000000e-06
390,3.900000000000e-02,-3.051119000000e-04,-3.289820000000e-05,-1.364369000000e-04,-3.153700000000e-05,-1.362900000000e-06,-3.031951000000e-04,-4.975841000000e-05,-1.338147000000e-04,-4.829300000000e-05,-1.452300000000e-06,-2.938935000000e-04,-3.011017000000e-05,-1.374633000000e-04,-2.875100000000e-05,-1.367400000000e-06,-3.235682000000e-04,-4.824577000000e-05,-1.417661000000e-04,-4.674000000000e-05,-1.494600000000e-06
391,3.910000000000e-02,-2.944974000000e-04,-2.601599000000e-05,-1.168635000000e-04,-2.467500000000e-05,-1.341300000000e-06,-3.165373000000e-04,-6.022501000000e-05,-9.865185000000e-05,-5.877900000000e-05,-1.446300000000e-06,-2.996875000000e-04,-2.442595000000e-05,-1.197208000000e-04,-2.307900000000e-05,-1.346100000000e-06,-3.344949000000e-04,-6.575685000000e-05,-1.113634000000e-04,-6.426700000000e-05,-1.489100000000e-06
392,3.920000000000e-02,-2.586212000000e-04,-1.725398000000e-05,-7.177518000000e-05,-1.592600000000e-05,-1.337100000000e-06,-3.445694000000e-04,-4.208400000000e-05,-6.429264000000e-05,-4.064700000000e-05,-1.447500000000e-06,-2.692088000000e-04,-2.265727000000e-05,-8.120274000000e-05,-2.132200000000e-05,-1.342700000000e-06,-3.548786000000e-04,-5.497518000000e-05,-8.363851000000e-05,-5.349200000000e-05,-1.491400000000e-06
393,3.930000000000e-02,-1.639950000000e-04,7.874889000000e-06,-2.176330000000e-05,9.210400000000e-06,-1.337700000000e-06,-3.091651000000e-04,-5.759715000000e-06,-1.985242000000e-05,-4.315800000000e-06,-1.450100000000e-06,-1.717391000000e-04,-3.112860000000e-07,-3.517210000000e-05,1.029300000000e-06,-1.343600000000e-06,-3.444053000000e-04,-2.922636000000e-05,-4.566380000000e-05,-2.773800000000e-05,-1.493000000000e-06
394,3.940000000000e-02,-3.915650000000e-05,2.291498000000e-05,9.078698000000e-06,2.425100000000e-05,-1.342100000000e-06,-2.298434000000e-04,2.870866000000e-05,1.144070000000e-05,3.015300000000e-05,-1.455100000000e-06,-4.798350000000e-05,2.026154000000e-05,-2.850956000000e-06,2.160200000000e-05,-1.348100000000e-06,-2.908049000000e-04,6.757268000000e-06,-1.068677000000e-05,8.240800000000e-06,-1.496300000000e-06
395,3.950000000000e-02,6.429850000000e-05,1.786837000000e-05,8.308831000000e-06,1.921600000000e-05,-1.348100000000e-06,-1.411319000000e-04,4.545207000000e-05,1.451596000000e-05,4.691000000000e-05,-1.460500000000e-06,5.421100000000e-05,2.257372000000e-05,6.458585000000e-06,2.392700000000e-05,-1.354000000000e-06,-2.077927000000e-04,3.311700000000e-05,4.865017000000e-06,3.461300000000e-05,-1.501100000000e-06
396,3.960000000000e-02,1.129165000000e-04,1.277323000000e-05,4.350746000000e-06,1.412500000000e-05,-1.353600000000e-06,-5.680890000000e-05,3.745279000000e-05,6.571155000000e-06,3.892300000000e-05,-1.467500000000e-06,1.063332000000e-04,2.343668000000e-05,1.076951000000e-05,2.479400000000e-05,-1.360800000000e-06,-1.169835000000e-04,3.573161000000e-05,7.435135000000e-06,3.724200000000e-05,-1.509100000000e-06
397,3.970000000000e-02,7.724390000000e-05,1.697710000000e-05,-6.546143000000e-06,1.832400000000e-05,-1.357600000000e-06,-2.832130000000e-05,1.210798000000e-05,-1.588497000000e-05,1.358200000000e-05,-1.473800000000e-06,7.293010000000e-05,3.106781000000e-05,-1.449770000000e-06,3.242400000000e-05,-1.366600000000e-06,-7.899800000000e-05,1.875328000000e-05,-1.309356000000e-05,2.026900000000e-05,-1.516700000000e-06
398,3.980000000000e-02,1.637000000000e-06,3.277342000000e-05,-1.224449000000e-05,3.413500000000e-05,-1.367200000000e-06,-5.119480000000e-05,-1.182648000000e-05,-3.360127000000e-05,-1.034100000000e-05,-1.481000000000e-06,-8.376500000000e-06,4.494923000000e-05,-1.752067000000e-05,4.632400000000e-05,-1.377700000000e-06,-9.182390000000e-05,-5.145050000000e-07,-3.349955000000e-05,1.014000000000e-06,-1.524700000000e-06
399,3.990000000000e-02,-8.466760000000e-05,4.716069000000e-05,-2.073566000000e-05,4.852600000000e-05,-1.376100000000e-06,-1.144777000000e-04,-2.390714000000e-05,-5.054875000000e-05,-2.242900000000e-05,-1.484700000000e-06,-1.071368000000e-04,5.142513000000e-05,-3.984773000000e-05,5.280300000000e-05,-1.387500000000e-06,-1.471354000000e-04,-1.262726000000e-05,-5.366918000000e-05,-1.110500000000e-05,-1.528500000000e-06
